token,count,frequencyPer100Comment,frequencyPer100Token
normal,2,0.1035,0.0181
personnage,2,0.1035,0.0181
michelle,2,0.1035,0.0181
sall,2,0.1035,0.0181
especially,2,0.1035,0.0181
fillers,2,0.1035,0.0181
abraham,2,0.1035,0.0181
pinkman,2,0.1035,0.0181
trop,2,0.1035,0.0181
estou,2,0.1035,0.0181
ground,2,0.1035,0.0181
dick,2,0.1035,0.0181
outside,2,0.1035,0.0181
carolina,2,0.1035,0.0181
william,2,0.1035,0.0181
sites,2,0.1035,0.0181
reading,2,0.1035,0.0181
jobs,2,0.1035,0.0181
lopez,2,0.1035,0.0181
var,2,0.1035,0.0181
elmasri,2,0.1035,0.0181
cancer,2,0.1035,0.0181
nicola,2,0.1035,0.0181
ricardo,2,0.1035,0.0181
erdem,2,0.1035,0.0181
pedro,2,0.1035,0.0181
oliver,2,0.1035,0.0181
snel,2,0.1035,0.0181
andrea,2,0.1035,0.0181
pilot,2,0.1035,0.0181
httpsyoutubesrzrilyqc2q,2,0.1035,0.0181
middle,2,0.1035,0.0181
salamanca,2,0.1035,0.0181
edwin,2,0.1035,0.0181
nai,2,0.1035,0.0181
rose,2,0.1035,0.0181
kimberly,2,0.1035,0.0181
interested,2,0.1035,0.0181
rosz,2,0.1035,0.0181
jake,2,0.1035,0.0181
amo,2,0.1035,0.0181
dark,2,0.1035,0.0181
culos,2,0.1035,0.0181
disappointed,2,0.1035,0.0181
erase,2,0.1035,0.0181
legal,2,0.1035,0.0181
porter,2,0.1035,0.0181
power,2,0.1035,0.0181
barrie,2,0.1035,0.0181
oh,2,0.1035,0.0181
stand,2,0.1035,0.0181
act,2,0.1035,0.0181
os,2,0.1035,0.0181
snapchat,2,0.1035,0.0181
car,2,0.1035,0.0181
httpwwwebaycaitm142369214604,2,0.1035,0.0181
henning,2,0.1035,0.0181
enough,2,0.1035,0.0181
seo,2,0.1035,0.0181
trying,2,0.1035,0.0181
hire,2,0.1035,0.0181
dirty,2,0.1035,0.0181
markus,2,0.1035,0.0181
walks,2,0.1035,0.0181
hasnt,2,0.1035,0.0181
heather,2,0.1035,0.0181
saquaremarj,2,0.1035,0.0181
jasveer,2,0.1035,0.0181
spoilers,2,0.1035,0.0181
gracias,2,0.1035,0.0181
recognise,2,0.1035,0.0181
brandt,2,0.1035,0.0181
forget,2,0.1035,0.0181
cameron,2,0.1035,0.0181
hmmm,2,0.1035,0.0181
jessie,2,0.1035,0.0181
tu,2,0.1035,0.0181
alberto,2,0.1035,0.0181
theyve,2,0.1035,0.0181
hudon,2,0.1035,0.0181
alma,2,0.1035,0.0181
small,2,0.1035,0.0181
🤗,2,0.1035,0.0181
khanna,2,0.1035,0.0181
yless,2,0.1035,0.0181
ramos,2,0.1035,0.0181
🙈,2,0.1035,0.0181
vis,2,0.1035,0.0181
nathan,2,0.1035,0.0181
🙄,2,0.1035,0.0181
tutto,2,0.1035,0.0181
silva,2,0.1035,0.0181
takes,2,0.1035,0.0181
twd,2,0.1035,0.0181
vg,2,0.1035,0.0181
bonilla,2,0.1035,0.0181
siric,2,0.1035,0.0181
laatste,2,0.1035,0.0181
stick,2,0.1035,0.0181
none,2,0.1035,0.0181
alvaro,2,0.1035,0.0181
history,2,0.1035,0.0181
renato,2,0.1035,0.0181
nadine,2,0.1035,0.0181
hhh,2,0.1035,0.0181
needs,2,0.1035,0.0181
rather,2,0.1035,0.0181
rsrsrs,2,0.1035,0.0181
brusamarello,2,0.1035,0.0181
brett,2,0.1035,0.0181
